"company_id";"date";"price";"beta";"volumeAvg";"mktCap";"lastDiv";"changes";"currency";"cik";"isin";"cusip";"exchangeFullName";"exchange";"industry";"ceo";"sector";"country";"fullTimeEmployees";"phone";"address";"city";"state";"zip";"dcfDiff";"dcf";"ipoDate";"isEtf";"isActivelyTrading";"isAdr";"isFund"
100881783200940035;"2024-06-11 15:47:33";1042.33;1.11;456765;26519481025;0.0;-12.62;"USD";"0000910521";"US2435371073";"243537107";"New York Stock Exchange";"NYSE";"Apparel - Footwear & Accessories";"Mr. David  Powers";"Consumer Cyclical";"US";4800;"805 967 7611";"250 Coromar Drive";"Goleta";"CA";"93117";278.21;760.38;"1993-10-15 00:00:00";0;1;0;0
100881783200940035;"2024-06-16 00:02:40";1023.75;1.11;452533;26046759375;0.0;-6.41;"USD";"0000910521";"US2435371073";"243537107";"New York Stock Exchange";"NYSE";"Apparel - Footwear & Accessories";"Mr. David  Powers";"Consumer Cyclical";"US";4800;"805 967 7611";"250 Coromar Drive";"Goleta";"CA";"93117";232.49;791.26;"1993-10-15 00:00:00";0;1;0;0
100881783200940035;"2024-09-01 00:02:45";959.29;1.06;345541;24376134474;0.0;17.86;"USD";"0000910521";"US2435371073";"243537107";"New York Stock Exchange";"NYSE";"Apparel - Footwear & Accessories";"Mr. Stefano  Caroti";"Consumer Cyclical";"US";4800;"805 967 7611";"250 Coromar Drive";"Goleta";"CA";"93117";67.3;891.99;"1993-10-15 00:00:00";0;1;0;0
100881783200940035;"2024-09-08 00:02:39";859.96;1.05;347203;21852099576;0.0;-19.42;"USD";"0000910521";"US2435371073";"243537107";"New York Stock Exchange";"NYSE";"Apparel - Footwear & Accessories";"Mr. Stefano  Caroti";"Consumer Cyclical";"US";4800;"805 967 7611";"250 Coromar Drive";"Goleta";"CA";"93117";-75.42;935.38;"1993-10-15 00:00:00";0;1;0;0
100881783200940035;"2024-09-15 00:02:39";935.07;1.05;349758;23760689742;0.0;15.94;"USD";"0000910521";"US2435371073";"243537107";"New York Stock Exchange";"NYSE";"Apparel - Footwear & Accessories";"Mr. Stefano  Caroti";"Consumer Cyclical";"US";4800;"805 967 7611";"250 Coromar Drive";"Goleta";"CA";"93117";-11.6;946.67;"1993-10-15 00:00:00";0;1;0;0
100881783200940035;"2024-09-22 00:02:42";150.73;1.05;2053636;22980747990;0.0;-1.38;"USD";"0000910521";"US2435371073";"243537107";"New York Stock Exchange";"NYSE";"Apparel - Footwear & Accessories";"Mr. Stefano  Caroti";"Consumer Cyclical";"US";4800;"805 967 7611";"250 Coromar Drive";"Goleta";"CA";"93117";-12.5;950.18;"1993-10-15 00:00:00";0;1;0;0
100881783200940035;"2024-09-29 00:02:37";159.42;1.05;2051928;24305651460;0.0;2.16;"USD";"0000910521";"US2435371073";"243537107";"New York Stock Exchange";"NYSE";"Apparel - Footwear & Accessories";"Mr. Stefano  Caroti";"Consumer Cyclical";"US";4800;"805 967 7611";"250 Coromar Drive";"Goleta";"CA";"93117";-12.5;950.18;"1993-10-15 00:00:00";0;1;0;0
100881783200940036;"2024-06-11 15:47:33";767.61;1.23;6370258;44948554965;0.0;-19.25;"USD";"0001375365";"US86800U1043";"86800U104";"NASDAQ Global Select";"NASDAQ";"Computer Hardware";"Mr. Charles  Liang";"Technology";"US";5126;"408 503 8000";"980 Rock Avenue";"San Jose";"CA";"95131";729.98;49.34;"2007-03-29 00:00:00";0;1;0;0
100881783200940036;"2024-06-16 00:02:40";844.54;1.23;6367636;49453306510;0.0;-26.56;"USD";"0001375365";"US86800U1043";"86800U104";"NASDAQ Global Select";"NASDAQ";"Computer Hardware";"Mr. Charles  Liang";"Technology";"US";5126;"408 503 8000";"980 Rock Avenue";"San Jose";"CA";"95131";793.23;51.31;"2007-03-29 00:00:00";0;1;0;0
100881783200940036;"2024-09-01 00:02:45";437.7;1.27;7602760;25630180050;0.0;-11.12;"USD";"0001375365";"US86800U1043";"86800U104";"NASDAQ Global Select";"NASDAQ";"Computer Hardware";"Mr. Charles  Liang";"Technology";"US";5126;"408 503 8000";"980 Rock Avenue";"San Jose";"CA";"95131";557.8;54.97;"2007-03-29 00:00:00";0;1;0;0
100881783200940036;"2024-09-08 00:02:39";386.46;1.24;7806761;22629744990;0.0;-28.14;"USD";"0001375365";"US86800U1043";"86800U104";"NASDAQ Global Select";"NASDAQ";"Computer Hardware";"Mr. Charles  Liang";"Technology";"US";5126;"408 503 8000";"980 Rock Avenue";"San Jose";"CA";"95131";557.8;54.97;"2007-03-29 00:00:00";0;1;0;0
100881783200940036;"2024-09-15 00:02:39";457.16;1.24;7922924;26769689540;0.0;15.03;"USD";"0001375365";"US86800U1043";"86800U104";"NASDAQ Global Select";"NASDAQ";"Computer Hardware";"Mr. Charles  Liang";"Technology";"US";5126;"408 503 8000";"980 Rock Avenue";"San Jose";"CA";"95131";557.8;54.97;"2007-03-29 00:00:00";0;1;0;0
100881783200940036;"2024-09-22 00:02:42";457.27;1.24;7605792;26776130755;0.0;20.07;"USD";"0001375365";"US86800U1043";"86800U104";"NASDAQ Global Select";"NASDAQ";"Computer Hardware";"Mr. Charles  Liang";"Technology";"US";5126;"408 503 8000";"980 Rock Avenue";"San Jose";"CA";"95131";557.8;54.97;"2007-03-29 00:00:00";0;1;0;0
100881783200940036;"2024-09-29 00:02:37";419.74;1.24;7882253;24578505310;0.0;17.34;"USD";"0001375365";"US86800U1043";"86800U104";"NASDAQ Global Select";"NASDAQ";"Computer Hardware";"Mr. Charles  Liang";"Technology";"US";5126;"408 503 8000";"980 Rock Avenue";"San Jose";"CA";"95131";557.8;54.97;"2007-03-29 00:00:00";0;1;0;0
100881783200940037;"2024-06-11 15:47:33";143.48;2.08;1692353;17512738360;0.0;-3.47;"USD";"0001316835";"US12008R1077";"12008R107";"New York Stock Exchange";"NYSE";"Construction";"Mr. David E. Rush";"Industrials";"US";29000;"214 880 3500";"2001 Bryan Street";"Dallas";"TX";"75201";-88.63;231.78;"2005-06-28 00:00:00";0;1;0;0
100881783200940037;"2024-06-16 00:02:40";149.55;2.08;1724941;18253624350;0.0;-1.6;"USD";"0001316835";"US12008R1077";"12008R107";"New York Stock Exchange";"NYSE";"Construction";"Mr. David E. Rush";"Industrials";"US";29000;"214 880 3500";"2001 Bryan Street";"Dallas";"TX";"75201";-86.62;236.17;"2005-06-28 00:00:00";0;1;0;0
100881783200940037;"2024-09-01 00:02:45";174.0;2.04;1876392;20262996000;0.0;1.84;"USD";"0001316835";"US12008R1077";"12008R107";"New York Stock Exchange";"NYSE";"Construction";"Mr. David E. Rush";"Industrials";"US";29000;"214 880 3500";"2001 Bryan Street";"Dallas";"TX";"75201";-74.69;248.69;"2005-06-28 00:00:00";0;1;0;0
100881783200940037;"2024-09-08 00:02:39";168.51;2.06;1809511;19623663540;0.0;0.96;"USD";"0001316835";"US12008R1077";"12008R107";"New York Stock Exchange";"NYSE";"Construction";"Mr. David E. Rush";"Industrials";"US";29000;"214 880 3500";"2001 Bryan Street";"Dallas";"TX";"75201";-83.81;252.32;"2005-06-28 00:00:00";0;1;0;0
100881783200940037;"2024-09-15 00:02:39";183.3;2.06;1776750;21346018200;0.0;7.58;"USD";"0001316835";"US12008R1077";"12008R107";"New York Stock Exchange";"NYSE";"Construction";"Mr. David E. Rush";"Industrials";"US";29000;"214 880 3500";"2001 Bryan Street";"Dallas";"TX";"75201";-67.95;251.25;"2005-06-28 00:00:00";0;1;0;0
100881783200940037;"2024-09-22 00:02:42";197.74;2.06;1815558;23027613960;0.0;-4.09;"USD";"0001316835";"US12008R1077";"12008R107";"New York Stock Exchange";"NYSE";"Construction";"Mr. David E. Rush";"Industrials";"US";29000;"214 880 3500";"2001 Bryan Street";"Dallas";"TX";"75201";-49.68;247.42;"2005-06-28 00:00:00";0;1;0;0
100881783200940037;"2024-09-29 00:02:37";194.25;2.06;1756288;22621189500;0.0;4.18;"USD";"0001316835";"US12008R1077";"12008R107";"New York Stock Exchange";"NYSE";"Construction";"Mr. David E. Rush";"Industrials";"US";29000;"214 880 3500";"2001 Bryan Street";"Dallas";"TX";"75201";-53.19;247.44;"2005-06-28 00:00:00";0;1;0;0
100881783200940038;"2024-06-11 15:47:33";117.75;1.35;1460458;14200296750;0.32;0.65;"USD";"0000898293";"US4663131039";"466313103";"New York Stock Exchange";"NYSE";"Hardware, Equipment & Parts";"Mr. Michael  Dastoor";"Technology";"US";236000;"727 577 9749";"10560 Dr. Martin Luther King";"Saint Petersburg";"FL";"33716";74.16;43.76;"1993-05-03 00:00:00";0;1;0;0
100881783200940038;"2024-06-16 00:02:40";119.48;1.35;1433873;14408929560;0.32;-1.62;"USD";"0000898293";"US4663131039";"466313103";"New York Stock Exchange";"NYSE";"Hardware, Equipment & Parts";"Mr. Michael  Dastoor";"Technology";"US";236000;"727 577 9749";"10560 Dr. Martin Luther King";"Saint Petersburg";"FL";"33716";73.96;45.52;"1993-05-03 00:00:00";0;1;0;0
100881783200940038;"2024-09-01 00:02:45";109.28;1.27;1541052;12397269600;0.32;1.64;"USD";"0000898293";"US4663131039";"466313103";"New York Stock Exchange";"NYSE";"Hardware, Equipment & Parts";"Mr. Michael  Dastoor";"Technology";"US";236000;"727 577 9749";"10560 Dr. Martin Luther King";"Saint Petersburg";"FL";"33716";55.28;54.0;"1993-05-03 00:00:00";0;1;0;0
100881783200940038;"2024-09-08 00:02:39";101.04;1.25;1577633;11462482800;0.32;-1.55;"USD";"0000898293";"US4663131039";"466313103";"New York Stock Exchange";"NYSE";"Hardware, Equipment & Parts";"Mr. Mark T. Mondello";"Technology";"US";236000;"727 577 9749";"10560 Dr. Martin Luther King";"Saint Petersburg";"FL";"33716";43.01;58.03;"1993-05-03 00:00:00";0;1;0;0
100881783200940038;"2024-09-15 00:02:39";105.9;1.25;1622014;12013825500;0.32;2.1;"USD";"0000898293";"US4663131039";"466313103";"New York Stock Exchange";"NYSE";"Hardware, Equipment & Parts";"Mr. Michael  Dastoor";"Technology";"US";236000;"727 577 9749";"10560 Dr. Martin Luther King";"Saint Petersburg";"FL";"33716";47.64;58.26;"1993-05-03 00:00:00";0;1;0;0
100881783200940038;"2024-09-22 00:02:42";113.96;1.25;1546993;12928192200;0.32;3.1;"USD";"0000898293";"US4663131039";"466313103";"New York Stock Exchange";"NYSE";"Hardware, Equipment & Parts";"Mr. Michael  Dastoor";"Technology";"US";236000;"727 577 9749";"10560 Dr. Martin Luther King";"Saint Petersburg";"FL";"33716";57.02;56.94;"1993-05-03 00:00:00";0;1;0;0
100881783200940038;"2024-09-29 00:02:37";122.34;1.25;1557207;13878861300;0.32;-4.31;"USD";"0000898293";"US4663131039";"466313103";"New York Stock Exchange";"NYSE";"Hardware, Equipment & Parts";"Mr. Michael  Dastoor";"Technology";"US";236000;"727 577 9749";"10560 Dr. Martin Luther King";"Saint Petersburg";"FL";"33716";56.86;56.57;"1993-05-03 00:00:00";0;1;0;0
100881783200940039;"2024-06-11 15:47:33";69.59;1.37;18388150;145409696800;0.0;0.99;"USD";"0001543151";"US90353T1007";"90353T100";"New York Stock Exchange";"NYSE";"Software - Application";"Mr. Dara  Khosrowshahi";"Technology";"US";30700;"415 612 8582";"1515 3rd Street";"San Francisco";"CA";"94158";0.34;30.7;"2019-05-10 00:00:00";0;1;0;0
100881783200940039;"2024-06-16 00:02:40";70.06;1.37;18674901;146391771200;0.0;-0.8;"USD";"0001543151";"US90353T1007";"90353T100";"New York Stock Exchange";"NYSE";"Software - Application";"Mr. Dara  Khosrowshahi";"Technology";"US";30700;"415 612 8582";"1515 3rd Street";"San Francisco";"CA";"94158";0.34;30.7;"2019-05-10 00:00:00";0;1;0;0
100881783200940039;"2024-09-01 00:02:45";73.13;1.36;16040385;153641742200;0.0;0.89;"USD";"0001543151";"US90353T1007";"90353T100";"New York Stock Exchange";"NYSE";"Software - Application";"Mr. Dara  Khosrowshahi";"Technology";"US";30400;"415 612 8582";"1515 3rd Street";"San Francisco";"CA";"94158";0.34;30.7;"2019-05-10 00:00:00";0;1;0;0
100881783200940039;"2024-09-08 00:02:39";69.58;1.33;15529687;146183405200;0.0;-1.67;"USD";"0001543151";"US90353T1007";"90353T100";"New York Stock Exchange";"NYSE";"Software - Application";"Mr. Dara  Khosrowshahi";"Technology";"US";30400;"415 612 8582";"1515 3rd Street";"San Francisco";"CA";"94158";0.34;30.7;"2019-05-10 00:00:00";0;1;0;0
100881783200940039;"2024-09-15 00:02:39";72.48;1.33;15273667;152276131200;0.0;4.39;"USD";"0001543151";"US90353T1007";"90353T100";"New York Stock Exchange";"NYSE";"Software - Application";"Mr. Dara  Khosrowshahi";"Technology";"US";30400;"415 612 8582";"1515 3rd Street";"San Francisco";"CA";"94158";0.34;30.7;"2019-05-10 00:00:00";0;1;0;0
100881783200940039;"2024-09-22 00:02:42";73.94;1.33;15665092;155343503600;0.0;-1.34;"USD";"0001543151";"US90353T1007";"90353T100";"New York Stock Exchange";"NYSE";"Software - Application";"Mr. Dara  Khosrowshahi";"Technology";"US";30400;"415 612 8582";"1515 3rd Street";"San Francisco";"CA";"94158";0.34;30.7;"2019-05-10 00:00:00";0;1;0;0
100881783200940039;"2024-09-29 00:02:37";75.75;1.33;15617679;159146205000;0.0;-0.94;"USD";"0001543151";"US90353T1007";"90353T100";"New York Stock Exchange";"NYSE";"Software - Application";"Mr. Dara  Khosrowshahi";"Technology";"US";30400;"415 612 8582";"1515 3rd Street";"San Francisco";"CA";"94158";0.34;30.7;"2019-05-10 00:00:00";0;1;0;0
100881783200940040;"2024-06-11 15:47:33";367.71;0.93;458426;19740879060;4.88;-1.3;"USD";"0000048898";"US4435106079";"443510607";"New York Stock Exchange";"NYSE";"Electrical Equipment & Parts";"Mr. Gerben W. Bakker";"Industrials";"US";18400;"475 882 4000";"40 Waterview Drive";"Shelton";"CT";"06484-1000";123.67;244.14;"1972-06-05 00:00:00";0;1;0;0
100881783200940040;"2024-06-16 00:02:40";374.74;0.93;455951;20118291640;4.88;-10.27;"USD";"0000048898";"US4435106079";"443510607";"New York Stock Exchange";"NYSE";"Electrical Equipment & Parts";"Mr. Gerben W. Bakker";"Industrials";"US";18400;"475 882 4000";"40 Waterview Drive";"Shelton";"CT";"06484-1000";113.74;261.0;"1972-06-05 00:00:00";0;1;0;0
100881783200940040;"2024-09-01 00:02:45";399.92;0.9;516477;21468065528;4.88;5.62;"USD";"0000048898";"US4435106079";"443510607";"New York Stock Exchange";"NYSE";"Electrical Equipment & Parts";"Mr. Gerben W. Bakker";"Industrials";"US";18300;"475 882 4000";"40 Waterview Drive";"Shelton";"CT";"06484-1000";84.95;314.97;"1972-06-05 00:00:00";0;1;0;0
100881783200940040;"2024-09-08 00:02:39";370.93;0.9;501242;19911856237;4.88;0.51;"USD";"0000048898";"US4435106079";"443510607";"New York Stock Exchange";"NYSE";"Electrical Equipment & Parts";"Mr. Gerben W. Bakker";"Industrials";"US";18300;"475 882 4000";"40 Waterview Drive";"Shelton";"CT";"06484-1000";30.88;340.05;"1972-06-05 00:00:00";0;1;0;0
100881783200940040;"2024-09-15 00:02:39";404.63;0.9;487486;21720902567;4.88;5.45;"USD";"0000048898";"US4435106079";"443510607";"New York Stock Exchange";"NYSE";"Electrical Equipment & Parts";"Mr. Gerben W. Bakker";"Industrials";"US";18300;"475 882 4000";"40 Waterview Drive";"Shelton";"CT";"06484-1000";60.98;343.65;"1972-06-05 00:00:00";0;1;0;0
100881783200940040;"2024-09-22 00:02:42";426.01;0.9;481008;22868600209;4.88;3.47;"USD";"0000048898";"US4435106079";"443510607";"New York Stock Exchange";"NYSE";"Electrical Equipment & Parts";"Mr. Gerben W. Bakker";"Industrials";"US";18300;"475 882 4000";"40 Waterview Drive";"Shelton";"CT";"06484-1000";90.54;335.47;"1972-06-05 00:00:00";0;1;0;0
100881783200940040;"2024-09-29 00:02:37";428.48;0.9;472824;23001192032;4.88;0.53;"USD";"0000048898";"US4435106079";"443510607";"New York Stock Exchange";"NYSE";"Electrical Equipment & Parts";"Mr. Gerben W. Bakker";"Industrials";"US";18300;"475 882 4000";"40 Waterview Drive";"Shelton";"CT";"06484-1000";95.49;332.99;"1972-06-05 00:00:00";0;1;0;0
100881783200940041;"2024-06-11 15:47:33";318.04;1.27;2752961;38128543440;0.0;-0.22;"USD";"0001397187";"US5500211090";"550021109";"NASDAQ Global Select";"NASDAQ";"Apparel - Retail";"Mr. Calvin R. McDonald";"Consumer Cyclical";"CA";38000;"16047326124";"1818 Cornwall Avenue";"Vancouver";"BC";"V6J 1C7";-43.92;360.67;"2007-07-27 00:00:00";0;1;0;0
100881783200940041;"2024-06-16 00:02:40";306.01;1.27;2809426;36686314860;0.0;-1.48;"USD";"0001397187";"US5500211090";"550021109";"NASDAQ Global Select";"NASDAQ";"Apparel - Retail";"Mr. Calvin R. McDonald";"Consumer Cyclical";"CA";38000;"16047326124";"1818 Cornwall Avenue";"Vancouver";"BC";"V6J 1C7";-71.6;377.61;"2007-07-27 00:00:00";0;1;0;0
100881783200940041;"2024-09-01 00:02:45";259.47;1.26;2448552;31106820420;0.0;0.46;"USD";"0001397187";"US5500211090";"550021109";"NASDAQ Global Select";"NASDAQ";"Apparel - Retail";"Mr. Calvin R. McDonald";"Consumer Cyclical";"CA";38000;"16047326124";"1818 Cornwall Avenue";"Vancouver";"BC";"V6J 1C7";-163.14;422.61;"2007-07-27 00:00:00";0;1;0;0
100881783200940041;"2024-09-08 00:02:39";253.84;1.25;2285817;29867068240;0.0;0.14;"USD";"0001397187";"US5500211090";"550021109";"NASDAQ Global Select";"NASDAQ";"Apparel - Retail";"Mr. Calvin R. McDonald";"Consumer Cyclical";"CA";38000;"16047326124";"1818 Cornwall Avenue";"Vancouver";"BC";"V6J 1C7";-188.4;442.24;"2007-07-27 00:00:00";0;1;0;0
100881783200940041;"2024-09-15 00:02:39";266.76;1.25;2238424;31387248360;0.0;6.62;"USD";"0001397187";"US5500211090";"550021109";"NASDAQ Global Select";"NASDAQ";"Apparel - Retail";"Mr. Calvin R. McDonald";"Consumer Cyclical";"CA";38000;"16047326124";"1818 Cornwall Avenue";"Vancouver";"BC";"V6J 1C7";-180.56;447.32;"2007-07-27 00:00:00";0;1;0;0
100881783200940041;"2024-09-22 00:02:42";262.61;1.25;2240906;30898955210;0.0;-8.15;"USD";"0001397187";"US5500211090";"550021109";"NASDAQ Global Select";"NASDAQ";"Apparel - Retail";"Mr. Calvin R. McDonald";"Consumer Cyclical";"CA";38000;"16047326124";"1818 Cornwall Avenue";"Vancouver";"BC";"V6J 1C7";-180.57;443.18;"2007-07-27 00:00:00";0;1;0;0
100881783200940041;"2024-09-29 00:02:37";280.01;1.25;2251530;32946256610;0.0;11.19;"USD";"0001397187";"US5500211090";"550021109";"NASDAQ Global Select";"NASDAQ";"Apparel - Retail";"Mr. Calvin R. McDonald";"Consumer Cyclical";"CA";38000;"16047326124";"1818 Cornwall Avenue";"Vancouver";"BC";"V6J 1C7";-159.89;439.9;"2007-07-27 00:00:00";0;1;0;0
100881783200940042;"2024-06-11 15:47:33";100.19;1.55;1722725;24731577886;0.36;0.34;"USD";"1967680";"US92338C1036";"92338C103";"New York Stock Exchange";"NYSE";"Industrial - Pollution & Treatment Controls";"Ms. Jennifer L. Honeycutt";"Industrials";"US";16000;"781-755-3655";"225 Wyman St.";"Waltham";"MA";"02451";58.74;41.11;"2023-10-04 00:00:00";0;1;0;0
100881783200940042;"2024-06-16 00:02:40";100.75;1.55;1700787;24869812078;0.36;-0.26;"USD";"1967680";"US92338C1036";"92338C103";"New York Stock Exchange";"NYSE";"Industrial - Pollution & Treatment Controls";"Ms. Jennifer L. Honeycutt";"Industrials";"US";16000;"781-755-3655";"225 Wyman St.";"Waltham";"MA";"02451";58.21;42.54;"2023-10-04 00:00:00";0;1;0;0
